Station code   : DB08 - DURB BLUFF
Latitude       : 29.884
Longitude      : 31.07067
Water Depth    : 30
Date range     : 2014-01-01 to 2018-06-30
Hmo range      : No range selected
Instrument Type: All Instruments
Notes          : Date/times are UTC, Directions are TN
Notes          : A complete legend is at the end of the data file
StID  Date         Time     Hmo      H1      Tp      Tz      Tc      Tb Directn SpreadF      Hs    Hmax Instr Code
----- ------------ ---- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ----------
DATA
DB08  2014  01  22 0900    0.81    1.27    7.41    4.28 9999.99 9999.99  111.47   24.81    0.81    1.27     27
DB08  2014  01  22 1200    0.99    1.50    7.41    3.81 9999.99 9999.99  104.62   25.58    0.99    1.50     27
DB08  2014  01  22 1500    1.30    2.47    7.69    3.98 9999.99 9999.99  100.84   22.68    1.30    2.47     27
DB08  2014  01  22 1800    1.68    2.84    5.13    4.24 9999.99 9999.99   89.85   27.76    1.68    2.84     27
DB08  2014  01  22 2100    1.68    2.56    5.41    4.35 9999.99 9999.99   90.46   25.82    1.68    2.56     27
DB08  2014  01  23 0000    1.73    3.07    7.14    4.50 9999.99 9999.99  103.82   16.26    1.73    3.07     27
DB08  2014  01  23 0300    1.58    2.84    5.71    4.54 9999.99 9999.99  109.01   27.74    1.58    2.84     27
DB08  2014  01  23 0600    1.50    2.70    6.06    4.40 9999.99 9999.99   98.20   21.52    1.50    2.70     27
DB08  2014  01  23 0900    1.71    2.88    5.26    4.50 9999.99 9999.99   85.98   20.66    1.71    2.88     27
DB08  2014  01  23 1200    1.73    2.89    5.71    4.72 9999.99 9999.99   83.43   22.20    1.73    2.89     27
DB08  2014  01  23 1500    2.18    3.54    6.90    5.33 9999.99 9999.99   86.33   21.08    2.18    3.54     27
DB08  2014  01  23 1800    2.48    3.61    7.69    5.75 9999.99 9999.99   86.15   22.40    2.48    3.61     27
DB08  2014  01  23 2100    2.31    3.82    7.69    5.94 9999.99 9999.99   86.07   16.84    2.31    3.82     27
DB08  2014  01  24 0000    2.08    3.68    8.00    5.11 9999.99 9999.99   96.00   14.48    2.08    3.68     27
DB08  2014  01  24 0300    1.79    2.75    8.33    5.68 9999.99 9999.99   96.18   17.78    1.79    2.75     27
DB08  2014  01  24 0600    1.42    2.41    7.14    5.68 9999.99 9999.99   94.95   18.33    1.42    2.41     27
DB08  2014  01  24 0900    1.35    2.08    7.41    5.10 9999.99 9999.99   94.95   19.43    1.35    2.08     27
DB08  2014  01  24 1200    1.45    2.38    8.00    5.12 9999.99 9999.99   99.60   15.32    1.45    2.38     27
DB08  2014  01  24 1500    1.67    2.70    7.41    5.05 9999.99 9999.99   97.58   17.89    1.67    2.70     27
DB08  2014  01  24 1800    2.01    3.28    7.14    5.32 9999.99 9999.99   84.13   18.29    2.01    3.28     27
DB08  2014  01  24 2100    1.91    3.09    7.14    4.82 9999.99 9999.99   78.95   16.68    1.91    3.09     27
DB08  2014  01  25 0000    1.60    2.47    6.67    5.48 9999.99 9999.99   81.58   25.03    1.60    2.47     27
DB08  2014  01  25 0300    1.52    2.29    8.33    3.91 9999.99 9999.99   89.32   22.42    1.52    2.29     27
DB08  2014  01  25 0600    1.52    2.25    8.00    4.19 9999.99 9999.99   93.98   25.25    1.52    2.25     27
DB08  2014  01  25 0900    1.75    2.88    8.33    4.66 9999.99 9999.99  125.80   43.67    1.75    2.88     27
DB08  2014  01  25 1200    1.58    2.58    8.70    4.35 9999.99 9999.99   97.05   28.79    1.58    2.58     27
DB08  2014  01  25 1500    1.57    2.77    6.25    4.28 9999.99 9999.99  157.19   32.33    1.57    2.77     27
DB08  2014  01  25 1800    1.31    1.98    7.69    4.63 9999.99 9999.99  107.69   38.64    1.31    1.98     27
DB08  2014  01  25 2100    1.46    2.56    8.00    5.10 9999.99 9999.99  109.63   27.14    1.46    2.56     27
DB08  2014  01  26 0000    1.25    1.92    8.00    5.66 9999.99 9999.99  110.86   38.53    1.25    1.92     27
DB08  2014  01  26 0300    1.15    1.81    7.69    6.00 9999.99 9999.99  124.31   29.03    1.15    1.81     27
DB08  2014  01  26 0600    1.00    1.51    8.70    5.69 9999.99 9999.99  122.73   48.11    1.00    1.51     27
DB08  2014  01  26 0900    1.14    1.99   10.00    5.72 9999.99 9999.99  163.43   28.24    1.14    1.99     27
DB08  2014  01  26 1200    1.05    1.64    8.70    4.96 9999.99 9999.99  135.38   48.48    1.05    1.64     27
DB08  2014  01  26 1500    1.16    1.85    8.33    4.19 9999.99 9999.99  113.67   37.49    1.16    1.85     27
DB08  2014  01  26 1800    1.32    2.43    8.33    4.86 9999.99 9999.99  104.00   39.47    1.32    2.43     27
