Station code   : RB01 - RICHARDS BAY
Latitude       : 28.8265
Longitude      : 32.104
Water Depth    : 22
Date range     : 2014-01-01 to 2018-06-30
Hmo range      : No range selected
Instrument Type: All Instruments
Notes          : Date/times are UTC, Directions are TN
Notes          : A complete legend is at the end of the data file
StID  Date         Time     Hmo      H1      Tp      Tz      Tc      Tb Directn SpreadF      Hs    Hmax Instr Code
----- ------------ ---- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ----------
DATA
RB01  2014  01  23 0900    1.32    1.93    8.00    4.28 9999.99 9999.99   98.20   21.54    1.32    1.93     27
RB01  2014  01  23 1200    1.72    2.56    8.00    4.37 9999.99 9999.99   97.49   17.12    1.72    2.56     27
RB01  2014  01  23 1500    1.61    2.59    8.00    4.37 9999.99 9999.99  100.48   17.47    1.61    2.59     27
RB01  2014  01  23 1800    1.62    2.68    8.00    4.68 9999.99 9999.99   96.09   14.02    1.62    2.68     27
RB01  2014  01  23 2100    1.65    2.50    8.00    5.26 9999.99 9999.99   89.93   15.93    1.65    2.50     27
RB01  2014  01  24 0000    1.59    2.28    8.70    5.69 9999.99 9999.99   98.81   16.77    1.59    2.28     27
RB01  2014  01  24 0300    1.56    2.44    8.70    6.27 9999.99 9999.99   95.21   13.10    1.56    2.44     27
RB01  2014  01  24 0600    1.35    2.11    8.33    5.94 9999.99 9999.99   95.82   18.35    1.35    2.11     27
RB01  2014  01  24 0900    1.35    2.51    8.33    5.40 9999.99 9999.99  100.57   19.58    1.35    2.51     27
RB01  2014  01  24 1200    1.64    2.34    8.70    4.59 9999.99 9999.99   97.05   20.37    1.64    2.34     27
RB01  2014  01  24 1500    1.56    2.38    8.70    4.56 9999.99 9999.99   95.91   16.70    1.56    2.38     27
RB01  2014  01  24 1800    1.54    2.32    8.00    5.02 9999.99 9999.99  100.22   15.41    1.54    2.32     27
RB01  2014  01  24 2100    1.57    2.24    8.33    5.46 9999.99 9999.99  101.89   15.21    1.57    2.24     27
RB01  2014  01  25 0000    1.40    2.16    8.33    5.48 9999.99 9999.99   97.85   14.99    1.40    2.16     27
RB01  2014  01  25 0300    1.29    2.08    8.70    5.31 9999.99 9999.99   85.71   17.21    1.29    2.08     27
RB01  2014  01  25 0600    1.14    2.07    8.33    5.29 9999.99 9999.99   90.02   17.65    1.14    2.07     27
RB01  2014  01  25 0900    1.24    1.77    8.33    3.85 9999.99 9999.99   95.30   20.15    1.24    1.77     27
RB01  2014  01  25 1200    1.26    1.67    8.33    4.05 9999.99 9999.99  108.84   38.86    1.26    1.67     27
RB01  2014  01  25 1500    1.40    2.15    8.00    4.17 9999.99 9999.99  100.40   33.10    1.40    2.15     27
RB01  2014  01  25 1800    1.58    2.42    6.67    4.50 9999.99 9999.99  160.35   32.88    1.58    2.42     27
RB01  2014  01  25 2100    1.56    2.13    8.33    4.62 9999.99 9999.99  114.73   38.22    1.56    2.13     27
RB01  2014  01  26 0000    1.52    2.44    8.00    4.63 9999.99 9999.99  121.76   31.32    1.52    2.44     27
RB01  2014  01  26 0300    1.40    2.29    8.33    4.21 9999.99 9999.99  109.89   35.08    1.40    2.29     27
RB01  2014  01  26 0600    1.30    2.04    8.70    4.48 9999.99 9999.99  106.55   29.21    1.30    2.04     27
RB01  2014  01  26 0900    1.21    2.24    8.70    4.31 9999.99 9999.99  117.36   38.22    1.21    2.24     27
RB01  2014  01  26 1200    1.22    1.83    9.09    4.66 9999.99 9999.99  119.38   33.36    1.22    1.83     27
RB01  2014  01  26 1500    1.32    2.07    6.67    5.10 9999.99 9999.99  127.82   43.91    1.32    2.07     27
RB01  2014  01  26 1800    1.51    2.80    8.33    5.43 9999.99 9999.99  135.47   31.32    1.51    2.80     27
RB01  2014  01  26 2100    1.50    2.71    8.33    5.39 9999.99 9999.99  117.19   39.32    1.50    2.71     27
RB01  2014  01  27 0000    1.38    2.10    7.69    5.13 9999.99 9999.99  127.21   44.20    1.38    2.10     27
RB01  2014  01  27 0300    1.33    2.40    8.70    4.98 9999.99 9999.99  124.66   44.68    1.33    2.40     27
RB01  2014  01  27 0600    1.26    1.95   12.50    5.00 9999.99 9999.99  174.15   25.25    1.26    1.95     27
RB01  2014  01  27 0900    1.66    2.96   11.76    5.72 9999.99 9999.99  162.02   16.59    1.66    2.96     27
RB01  2014  01  27 1200    1.62    2.83    8.70    6.34 9999.99 9999.99  146.37   31.49    1.62    2.83     27
RB01  2014  01  27 1500    1.62    2.26    9.52    5.84 9999.99 9999.99  171.43   25.21    1.62    2.26     27
RB01  2014  01  27 1800    1.26    2.10    8.00    4.65 9999.99 9999.99  136.53   34.59    1.26    2.10     27
RB01  2014  01  27 2100    1.23    1.80    8.00    4.82 9999.99 9999.99  110.68   30.68    1.23    1.80     27
RB01  2014  01  28 0000    1.10    1.90    8.00    4.76 9999.99 9999.99  103.30   21.93    1.10    1.90     27
RB01  2014  01  28 0300    1.01    1.77    7.41    4.48 9999.99 9999.99  103.56   21.67    1.01    1.77     27
RB01  2014  01  28 0600    1.15    1.88    7.69    4.75 9999.99 9999.99  103.74   18.95    1.15    1.88     27
RB01  2014  01  28 0900    1.23    1.92    7.69    4.48 9999.99 9999.99  104.53   16.44    1.23    1.92     27
RB01  2014  01  28 1200    1.30    1.87    8.00    3.82 9999.99 9999.99  101.98   22.92    1.30    1.87     27
RB01  2014  01  28 1500    1.35    2.07    7.41    4.05 9999.99 9999.99  101.89   17.47    1.35    2.07     27
RB01  2014  01  28 1800    1.51    2.27    8.00    4.52 9999.99 9999.99  101.63   17.52    1.51    2.27     27
RB01  2014  01  28 2100    1.51    2.62    7.41    4.96 9999.99 9999.99  110.59   18.53    1.51    2.62     27
